experiment	gene_identifier	log2_fc	n_trt	n_ctl	expression_ctl0	log10_p	log10_p_bh
2	298439_at	-0.295681063	3	2	2.119	-0.397684207	-0.046187636
2	100909539_at	-0.122923588	3	2	1.88	-0.173904333	-0.021906235
2	313058_at	-1.282392027	3	2	1.015	-0.733789016	-0.065116852
2	304376_at	-1.049833887	3	2	1.165	-0.924933895	-0.074510084
2	63997_at	-0.418604651	3	2	2.84	-0.804398665	-0.065779823
2	366140_at	-0.222591362	3	2	1.116	-0.097114024	-0.012265676
2	500244_at	-0.724252492	3	2	2.065	-0.87520396	-0.071322103
2	499505_at	-0.754152824	3	2	2.421	-1.185273591	-0.083570239
2	366734_at	0.079734219	3	2	2.677	-0.111369923	-0.014613522
2	501702_at	0.073089701	3	2	2.891	-0.067698876	-0.008914196
2	25257_at	0.358803987	3	2	4.084	-0.374544519	-0.0443991
2	288309_at	0.059800664	3	2	2.686	-0.070605278	-0.009467173
2	114216_at	1.029900332	3	2	1.725	-0.55142861	-0.058824065
2	287924_at	0.558139535	3	2	2.837	-0.618335558	-0.064249653
2	500552_at	-0.455149502	3	2	2.464	-0.417153704	-0.047305951
2	360792_at	-2.07641196	3	2	1.327	-1.602247149	-0.106548712
2	311325_at	-0.890365449	3	2	2.163	-0.44551923	-0.047745948
2	259237_at	-0.059800664	3	2	2.764	-0.074257017	-0.009645387
2	83506_at	-0.239202658	3	2	1.935	-0.205962977	-0.025886333
2	58980_at	1.551495017	3	2	1.442	-0.743393282	-0.065116852
2	64020_at	0.305647841	3	2	1.261	-0.094739777	-0.011978547
2	65144_at	-0.322259136	3	2	3.073	-0.442289861	-0.047745948
2	94197_at	0.016611296	3	2	3.603	-0.021069072	-0.003072861
2	170919_at	-0.823920266	3	2	1.863	-0.851728953	-0.067668398
2	360772_at	-0.674418605	3	2	2.413	-1.003166848	-0.078888388
2	296618_at	-0.23255814	3	2	2.231	-0.277071458	-0.034819732
2	314751_at	-0.777408638	3	2	2.944	-1.111584236	-0.083570239
2	100302373_at	-0.671096346	3	2	1.382	-0.34279917	-0.041681557
2	84426_at	-1.458471761	3	2	1.428	-0.477770431	-0.050288013
2	499731_at	0.083056478	3	2	2.431	-0.098822682	-0.012548626
2	311029_at	-0.46179402	3	2	1.517	-0.688659081	-0.065116852
2	252971_at	-0.059800664	3	2	1.181	-0.023200117	-0.003292778
2	362667_at	0.322259136	3	2	2.77	-0.566657223	-0.059314898
2	155192_at	3.940199336	3	2	3.138	-1.140868453	-0.083570239
2	681371_at	-0.215946844	3	2	2.843	-0.13688912	-0.017575294
2	295483_at	-0.491694352	3	2	0.712	-0.175890964	-0.022225842
2	296637_at	-0.033222591	3	2	2.771	-0.035158987	-0.005133176
2	305497_at	0	3	2	2.915	-0.00051611	-7.58E-05
2	366192_at	0.013289037	3	2	2.525	-0.01509553	-0.002294158
2	303552_at	0.029900332	3	2	2.721	-0.0322816	-0.004435459
2	363062_at	0.093023256	3	2	2.726	-0.089798261	-0.011538234
2	317297_at	1.083056478	3	2	1.08	-0.355540312	-0.042809186
2	63882_at	-0.285714286	3	2	1.717	-0.247054506	-0.032416434
2	306825_at	0.159468439	3	2	2.297	-0.167542722	-0.02161317
2	100360384_at	-0.079734219	3	2	3.226	-0.087662508	-0.011521942
2	498301_at	-0.199335548	3	2	3.251	-0.268209822	-0.034819732
2	305424_at	-0.079734219	3	2	3.014	-0.081490341	-0.010825771
2	407764_at	-0.375415282	3	2	2.773	-0.49266914	-0.051815831
2	367767_at	-0.318936877	3	2	2.6	-0.25038	-0.032640669
2	100365872_at	1.84717608	3	2	3.564	-2.801562458	-0.328732001
2	361004_at	0.488372093	3	2	2.907	-0.950564182	-0.078084671
2	140860_at	-0.013289037	3	2	3.298	-0.011737128	-0.001607063
2	294154_at	0.265780731	3	2	3.723	-0.351929046	-0.042722469
2	294767_at	0.495016611	3	2	3.334	-0.881186667	-0.072339589
2	100910508_at	-0.265780731	3	2	2.356	-0.456666295	-0.048514395
2	116510_at	-1.784053156	3	2	2.393	-0.673055123	-0.065116852
2	311536_at	0.033222591	3	2	1.794	-0.022167938	-0.003205475
2	309855_at	0.239202658	3	2	2.577	-0.327187252	-0.040981217
2	314644_at	-0.186046512	3	2	2.989	-0.254762354	-0.033244667
2	295654_at	0.013289037	3	2	2.446	-0.01306749	-0.001838625
2	362122_at	0.601328904	3	2	1.269	-0.175136809	-0.022148171
2	300811_at	-0.328903654	3	2	2.676	-0.45580622	-0.048493093
2	170904_at	-0.401993355	3	2	2.655	-0.380090059	-0.045037333
2	100534597_at	-0.272425249	3	2	2.203	-0.235793871	-0.03068374
2	65153_at	0.325581395	3	2	1.92	-0.115788631	-0.015162458
2	100360412_at	-0.382059801	3	2	3.038	-0.570152326	-0.059314898
2	689914_at	-0.448504983	3	2	1.752	-0.32394801	-0.040981217
2	288700_at	-0.34551495	3	2	2.511	-0.385857432	-0.045074631
2	296610_at	0.631229236	3	2	1.079	-0.334161831	-0.041414908
2	366669_at	-0.033222591	3	2	2.811	-0.040380173	-0.006194293
2	81781_at	0.598006645	3	2	2.503	-1.012289111	-0.078888388
2	353231_at	0.242524917	3	2	2.603	-0.252480482	-0.032830771
2	64845_at	0.215946844	3	2	3.177	-0.265775011	-0.034819732
2	25247_at	-0.657807309	3	2	1.85	-0.635140249	-0.065116852
2	360811_at	0.50166113	3	2	2.551	-0.639516915	-0.065116852
2	298982_at	0.199335548	3	2	3.401	-0.323463466	-0.040981217
2	297381_at	0.189368771	3	2	3.113	-0.317909551	-0.040472461
2	367746_at	-2.156146179	3	2	1.031	-0.706616056	-0.065116852
2	406163_at	-0.747508306	3	2	2.128	-1.380974713	-0.099834549
2	306222_at	-0.312292359	3	2	2.868	-0.30811899	-0.038684271
2	291135_at	0.219269103	3	2	2.919	-0.282617629	-0.035061626
2	315806_at	-0.564784053	3	2	1.898	-0.286619142	-0.035966702
2	24944_at	-0.046511628	3	2	4.095	-0.061338946	-0.008105036
2	24177_at	0.49833887	3	2	2.822	-0.56843753	-0.059314898
2	501065_at	-0.790697674	3	2	2.394	-1.131789234	-0.083570239
2	313838_at	0.156146179	3	2	2.426	-0.229587921	-0.029483371
2	312678_at	0.242524917	3	2	3.022	-0.296484126	-0.037137219
2	252928_at	-0.03654485	3	2	3.731	-0.045100745	-0.00671415
2	171128_at	0.023255814	3	2	3.451	-0.02378619	-0.003371949
2	29258_at	-0.016611296	3	2	3.999	-0.02330691	-0.003292778
2	170582_at	0.780730897	3	2	0.928	-0.244052234	-0.032026871
2	83575_at	0.009966777	3	2	2.041	-0.005110879	-0.000903046
2	315212_at	-0.126245847	3	2	2.76	-0.171621478	-0.021772018
2	246299_at	0.099667774	3	2	2.741	-0.114338824	-0.015025287
2	291984_at	0.6910299	3	2	1.552	-0.193746103	-0.024102649
2	294430_at	-0.405315615	3	2	1.773	-0.782765531	-0.065449847
2	311854_at	-0.292358804	3	2	2.468	-0.282788583	-0.035061626
2	303792_at	0.26910299	3	2	2.708	-0.430289126	-0.04772978
2	305156_at	-0.495016611	3	2	2.644	-0.774165768	-0.065116852
2	24566_at	-0.262458472	3	2	3.583	-0.300321422	-0.037803727
2	50662_at	-1.720930233	3	2	1.774	-1.213716223	-0.086057734
2	29300_at	-0.631229236	3	2	2.278	-0.921038247	-0.074422121
2	311952_at	0.059800664	3	2	3.072	-0.082281526	-0.010894496
2	360905_at	0.016611296	3	2	2.603	-0.015683702	-0.002294158
2	362502_at	0.129568106	3	2	2.873	-0.172742079	-0.021883021
2	301111_at	0.209302326	3	2	2.862	-0.28925844	-0.036211813
2	100910603_at	0.016611296	3	2	1.856	-0.009792244	-0.001267433
2	680532_at	-0.189368771	3	2	3.603	-0.283749095	-0.035271809
2	300757_at	-0.07641196	3	2	3.458	-0.104232693	-0.013203678
2	54233_at	0.169435216	3	2	2.98	-0.102241191	-0.012984151
2	362733_at	-0.867109635	3	2	1.971	-0.795662097	-0.065618514
2	293114_at	0.295681063	3	2	3.261	-0.476112855	-0.049975951
2	299738_at	1.857142857	3	2	2.162	-0.744179378	-0.065116852
2	29205_at	0.571428571	3	2	2.587	-0.630697177	-0.065116852
2	81515_at	-1.029900332	3	2	2.533	-1.27464081	-0.090341437
2	309031_at	-0.102990033	3	2	2.332	-0.123012574	-0.016354705
2	170501_at	-0.358803987	3	2	1.994	-0.396958105	-0.046187636
2	29189_at	0.647840532	3	2	3.945	-0.765424632	-0.065116852
2	100034253_at	0.182724252	3	2	3.187	-0.276270627	-0.034819732
2	266759_at	-0.069767442	3	2	2.485	-0.049224906	-0.007382419
2	360515_at	-0.392026578	3	2	2.663	-0.467943713	-0.049522158
2	297814_at	-0.455149502	3	2	3.328	-0.697015694	-0.065116852
2	367038_at	-1.800664452	3	2	1.228	-0.577841349	-0.059775845
2	170909_at	-0.289036545	3	2	2.38	-0.400124758	-0.046187636
2	305227_at	-0.514950166	3	2	2.85	-0.808527687	-0.065779823
2	292206_at	-1.50166113	3	2	1.857	-1.44655825	-0.105173986
2	500046_at	-0.508305648	3	2	2.387	-0.653811426	-0.065116852
2	29288_at	0.013289037	3	2	4.278	-0.01600332	-0.002294158
2	362829_at	0.03986711	3	2	2.935	-0.050063139	-0.007421337
2	312246_at	0.23255814	3	2	0.935	-0.117229402	-0.015162458
2	29684_at	-1.418604651	3	2	0.646	-0.964449781	-0.078888388
2	292751_at	-0.162790698	3	2	2.633	-0.244018375	-0.032026871
2	361442_at	0.196013289	3	2	2.326	-0.24853334	-0.032640669
2	311748_at	0.581395349	3	2	2.539	-0.863922087	-0.068927937
2	64026_at	-0.07641196	3	2	3.06	-0.104983936	-0.013228975
2	171439_at	-0.196013289	3	2	2.331	-0.265922467	-0.034819732
2	289085_at	-0.073089701	3	2	3.195	-0.072915615	-0.009467173
2	81635_at	-0.179401993	3	2	2.669	-0.241499344	-0.031835542
2	100912446_at	0.302325581	3	2	4.151	-0.284662914	-0.035350588
2	314396_at	-0.707641196	3	2	1.639	-0.423833117	-0.047628512
2	65037_at	-0.604651163	3	2	2.455	-0.630054329	-0.065116852
2	689030_at	-0.096345515	3	2	2.848	-0.135059647	-0.017575294
2	293566_at	-0.079734219	3	2	1.828	-0.074328869	-0.009668621
2	313994_at	0.946843854	3	2	2.589	-1.461059615	-0.105173986
2	444984_at	-0.551495017	3	2	1.949	-0.649013746	-0.065116852
2	117256_at	0.332225914	3	2	1.034	-0.205631895	-0.025886333
2	306600_at	0.255813953	3	2	2.944	-0.397142042	-0.046187636
2	171129_at	-0.790697674	3	2	2.79	-1.303663166	-0.093769499
2	292886_at	1.006644518	3	2	2.84	-1.556805415	-0.106548712
2	290552_at	0.169435216	3	2	2.572	-0.22603436	-0.029184754
2	360611_at	-0.029900332	3	2	2.699	-0.038187294	-0.005571329
2	303378_at	-0.906976744	3	2	2.275	-0.773562821	-0.065116852
2	366196_at	0.066445183	3	2	3.288	-0.075753545	-0.010003776
2	314788_at	0.26910299	3	2	1.554	-0.188907364	-0.023165403
2	363453_at	-0.827242525	3	2	1.601	-0.204983577	-0.025763038
2	303553_at	-0.372093023	3	2	2.83	-0.448845101	-0.047745948
2	171143_at	-0.139534884	3	2	2.209	-0.124489704	-0.016682854
2	29264_at	-1.003322259	3	2	1.785	-1.117312478	-0.083570239
2	691774_at	-0.202657807	3	2	2.884	-0.189306074	-0.023236039
2	500534_at	1.142857143	3	2	1.581	-0.490181664	-0.051815831
2	367214_at	-0.478405316	3	2	2.13	-0.559637712	-0.059155736
2	294429_at	0.15282392	3	2	3.111	-0.145781709	-0.017948956
2	311478_at	0.252491694	3	2	2.672	-0.30132458	-0.037815507
2	24409_at	-1.564784053	3	2	1.017	-2.135579417	-0.197627816
2	688288_at	0.378737542	3	2	3.33	-0.659723002	-0.065116852
2	311187_at	-0.285714286	3	2	2.879	-0.491040802	-0.051815831
2	314384_at	1.225913621	3	2	2.194	-1.287443325	-0.091689844
2	297486_at	-0.073089701	3	2	3.448	-0.087855996	-0.011521942
2	360596_at	-0.159468439	3	2	2.853	-0.187758858	-0.023062741
2	81634_at	-0.813953488	3	2	2.855	-0.973576657	-0.078888388
2	290370_at	0.083056478	3	2	3.223	-0.112113594	-0.014662393
2	54301_at	0.877076412	3	2	1.855	-1.237653399	-0.087141226
2	100911717_at	-1.189368771	3	2	1.494	-0.648780201	-0.065116852
2	497978_at	-0.365448505	3	2	2.089	-0.520465575	-0.056217508
2	690845_at	0.11627907	3	2	2.599	-0.094123323	-0.011866703
2	29719_at	-1.993355482	3	2	1.364	-0.866752163	-0.069312261
2	310738_at	0.262458472	3	2	2.126	-0.303127769	-0.037821581
2	64354_at	-2.983388704	3	2	0.985	-2.111797029	-0.192456966
2	300045_at	-0.102990033	3	2	2.781	-0.136252763	-0.017575294
2	287444_at	-0.222591362	3	2	3.893	-0.384214263	-0.045037333
2	85482_at	0.34551495	3	2	3.042	-0.527569754	-0.057104265
2	498095_at	0.03986711	3	2	2.235	-0.047359888	-0.007219152
2	361396_at	0.495016611	3	2	3.084	-0.917308286	-0.074422121
2	317379_at	0.408637874	3	2	2.242	-0.41592424	-0.046917618
2	360947_at	0.053156146	3	2	2.353	-0.065715079	-0.008342072
2	500300_at	-0.338870432	3	2	3.139	-0.348609316	-0.042584396
2	313742_at	-0.671096346	3	2	2.23	-0.63797661	-0.065116852
2	53372_at	-0.275747508	3	2	2.426	-0.303164842	-0.037821581
2	100360142_at	0.222591362	3	2	1.983	-0.173140089	-0.021906235
2	287637_at	-0.621262458	3	2	1.455	-0.276382682	-0.034819732
2	84586_at	-0.77076412	3	2	2.629	-0.845813766	-0.067286448
2	362231_at	0.873754153	3	2	1.449	-0.801321826	-0.065618514
2	499463_at	-0.302325581	3	2	1.858	-0.268053431	-0.034819732
2	303924_at	-0.186046512	3	2	1.634	-0.198968674	-0.02481316
2	500853_at	-0.066445183	3	2	1.55	-0.032745921	-0.004520981
2	305095_at	-0.235880399	3	2	2.699	-0.099046625	-0.012548626
2	29148_at	0.511627907	3	2	2.038	-0.725570528	-0.065116852
2	79238_at	1.196013289	3	2	3.859	-1.311017679	-0.093915883
2	311795_at	-0.737541528	3	2	1.847	-0.929609248	-0.074652653
2	360479_at	-1.003322259	3	2	1.896	-1.166407592	-0.083570239
2	362359_at	0.046511628	3	2	3.613	-0.042545893	-0.00659094
2	360851_at	0.136212625	3	2	2.189	-0.139822818	-0.017575294
2	360646_at	-0.348837209	3	2	2.237	-0.46517108	-0.049449343
2	313152_at	-0.282392027	3	2	0.634	-0.108357073	-0.013805108
2	500359_at	1.724252492	3	2	1.393	-2.196520676	-0.219648095
2	56759_at	0.435215947	3	2	4.517	-0.425882028	-0.047695098
2	114768_at	0.043189369	3	2	4.27	-0.054155391	-0.007482979
2	301230_at	-1.332225914	3	2	1.306	-1.167245351	-0.083570239
2	100361913_at	0.375415282	3	2	2.931	-0.656689982	-0.065116852
2	310358_at	-0.451827243	3	2	1.133	-0.240753041	-0.031835542
2	294270_at	0.03986711	3	2	2.623	-0.030733169	-0.00422699
2	363682_at	-0.890365449	3	2	1.442	-0.401876054	-0.046187636
2	60378_at	-0.438538206	3	2	1.864	-0.304368455	-0.038144607
2	24867_at	-1.03654485	3	2	1.164	-0.927678181	-0.074532845
2	312709_at	0.285714286	3	2	3.419	-0.337601182	-0.041617385
2	311331_at	-0.840531561	3	2	1.214	-0.317285535	-0.040419973
2	100361455_at	0.973421927	3	2	0.915	-0.331582231	-0.041414908
2	292483_at	-1.451827243	3	2	1.417	-1.032821874	-0.079960032
2	116720_at	0.970099668	3	2	2.688	-1.029408186	-0.079960032
2	288256_at	-0.056478405	3	2	2.228	-0.043787057	-0.006627872
2	83840_at	0.086378738	3	2	2.776	-0.095914731	-0.012171873
2	89815_at	-0.093023256	3	2	3.296	-0.141177785	-0.017575294
2	64159_at	0.299003322	3	2	3.646	-0.327617535	-0.040981217
2	304582_at	-0.581395349	3	2	2.394	-0.644158544	-0.065116852
2	361697_at	0.252491694	3	2	1.773	-0.251953441	-0.032676787
2	171142_at	3.906976744	3	2	4.577	-1.953003976	-0.148378072
2	681062_at	-0.624584718	3	2	2.339	-0.257121213	-0.033470187
2	140654_at	-0.093023256	3	2	4.054	-0.097979688	-0.012516802
2	65270_at	2.415282392	3	2	1.72	-0.387906735	-0.045196341
2	361881_at	0.325581395	3	2	2.655	-0.371046282	-0.043786744
2	316580_at	-0.445182724	3	2	2.527	-0.400716284	-0.046187636
2	680945_at	-1.212624585	3	2	3.337	-1.817855221	-0.137423609
2	360990_at	-0.275747508	3	2	3.023	-0.483980701	-0.050931781
2	24448_at	-0.355481728	3	2	0.94	-0.152629829	-0.018872473
2	303518_at	-0.166112957	3	2	3.159	-0.212059398	-0.027145305
2	295496_at	-0.318936877	3	2	2.308	-0.354075013	-0.042809186
2	100362342_at	0.372093023	3	2	2.484	-0.66203813	-0.065116852
2	58962_at	-1.219269103	3	2	2.475	-1.343398247	-0.098245358
2	315949_at	0.305647841	3	2	2.584	-0.409316377	-0.046187636
2	305581_at	0.375415282	3	2	3.628	-0.614349343	-0.064249653
2	691149_at	-0.19269103	3	2	3.258	-0.214093165	-0.027305474
2	303745_at	0.109634551	3	2	2.86	-0.11580134	-0.015162458
2	313662_at	-0.059800664	3	2	1.975	-0.077326769	-0.010502131
2	50658_at	0.352159468	3	2	2.961	-0.398402546	-0.046187636
2	29471_at	1.724252492	3	2	1.778	-1.776109627	-0.132865051
2	303790_at	0.252491694	3	2	2.432	-0.351082022	-0.042722469
2	304103_at	0.777408638	3	2	1.773	-0.305778196	-0.038564723
2	64865_at	-0.551495017	3	2	1.822	-0.217605627	-0.028259783
2	304884_at	0.142857143	3	2	2.253	-0.110473453	-0.014606064
2	25414_at	-0.518272425	3	2	2.598	-0.486593688	-0.051225517
2	360692_at	-0.186046512	3	2	2.86	-0.229041097	-0.029483371
2	287930_at	-0.026578073	3	2	2.677	-0.032232388	-0.004435459
2	25544_at	-2.485049834	3	2	0.402	-1.598890953	-0.106548712
2	291936_at	0.222591362	3	2	2.625	-0.255482465	-0.033268107
2	56783_at	0.305647841	3	2	3.691	-0.552664132	-0.058824065
2	292710_at	1.199335548	3	2	3.349	-1.563779621	-0.106548712
2	24410_at	-0.53820598	3	2	1.749	-0.169164415	-0.02161317
2	84032_at	-0.299003322	3	2	3.846	-0.302874561	-0.037819978
2	690229_at	0.481727575	3	2	2.902	-0.778599864	-0.065116852
2	500152_at	-2.066445183	3	2	1.256	-0.682606494	-0.065116852
2	310399_at	0.086378738	3	2	3.08	-0.107477584	-0.013634153
2	29384_at	0.043189369	3	2	3.204	-0.041822009	-0.006461223
2	309760_at	1.973421927	3	2	1.384	-0.918448099	-0.074422121
2	170847_at	0.285714286	3	2	1.663	-0.183962281	-0.022769782
2	304286_at	-0.019933555	3	2	3.087	-0.023964299	-0.003441403
2	24668_at	0.03986711	3	2	3.641	-0.050113183	-0.007421337
2	362974_at	-0.009966777	3	2	1.026	-0.007118021	-0.001062772
2	362824_at	-0.395348837	3	2	2.268	-0.301890572	-0.03781583
2	685619_at	-0.11627907	3	2	2.792	-0.133869938	-0.017575294
2	81662_at	-0.335548173	3	2	2.305	-0.478507849	-0.050288013
2	60562_at	-0.637873754	3	2	2.415	-0.794147041	-0.065589524
2	293749_at	-0.80730897	3	2	2.659	-0.657314175	-0.065116852
2	266777_at	-2.571428571	3	2	0.491	-3.087268491	-0.395455919
2	314304_at	1.511627907	3	2	2.76	-2.109124647	-0.192456966
2	361825_at	-0.262458472	3	2	2.907	-0.352494768	-0.042722469
2	309678_at	-0.282392027	3	2	2.775	-0.410008419	-0.046187636
2	100364359_at	-0.747508306	3	2	0.969	-0.265957411	-0.034819732
2	305865_at	1.431893688	3	2	1.505	-0.663120047	-0.065116852
2	499780_at	-0.392026578	3	2	2.787	-0.612252212	-0.064249653
2	25105_at	-1.179401993	3	2	1.61	-0.765847034	-0.065116852
2	64033_at	-0.647840532	3	2	2.496	-1.237086039	-0.087141226
2	361308_at	-0.80730897	3	2	2.463	-0.784069612	-0.065449847
2	314288_at	0.225913621	3	2	3.037	-0.320219136	-0.040643731
2	58959_at	-1.903654485	3	2	1.142	-0.618214024	-0.064249653
2	25332_at	-0.667774086	3	2	2.906	-0.806234714	-0.065779823
2	100363987_at	0.063122924	3	2	3.65	-0.078869268	-0.010502131
2	24642_at	0.053156146	3	2	3.989	-0.070144547	-0.00945299
2	78976_at	-0.571428571	3	2	0.938	-0.474931519	-0.049975951
2	25604_at	0.215946844	3	2	3.037	-0.249905489	-0.032640669
2	360511_at	0.372093023	3	2	2.491	-0.533426317	-0.057626682
2	59319_at	-0.249169435	3	2	2.443	-0.369012181	-0.043691448
2	363674_at	0.212624585	3	2	1.902	-0.227252203	-0.029259403
2	308561_at	-1.146179402	3	2	0.738	-0.473075401	-0.04995305
2	310756_at	-0.465116279	3	2	2.293	-0.763504321	-0.065116852
2	309451_at	0.136212625	3	2	2.87	-0.198929999	-0.02481316
2	312927_at	0.312292359	3	2	3.055	-0.542659231	-0.058436271
2	100910536_at	0.49833887	3	2	2.128	-0.668103964	-0.065116852
2	308568_at	0.475083056	3	2	2.384	-0.854922004	-0.067668398
2	298591_at	0.694352159	3	2	1.365	-0.287527381	-0.036041963
2	288239_at	0.780730897	3	2	1.416	-0.501225887	-0.052627084
2	298534_at	-0.840531561	3	2	1.683	-0.762208907	-0.065116852
2	311374_at	-1.65448505	3	2	1.458	-0.632590752	-0.065116852
2	24577_at	-1.096345515	3	2	2.413	-0.925087878	-0.074510084
2	502374_at	-0.209302326	3	2	3.626	-0.335514356	-0.041617385
2	312316_at	-0.528239203	3	2	1.62	-0.358100225	-0.0429403
2	257645_at	0.073089701	3	2	3.086	-0.093214197	-0.011805803
2	681167_at	-0.813953488	3	2	0.808	-0.993978931	-0.078888388
2	306934_at	-0.53820598	3	2	1.892	-0.356954149	-0.042868184
2	683667_at	0.485049834	3	2	3.528	-0.566802047	-0.059314898
2	29588_at	-1.661129568	3	2	1.415	-0.67845253	-0.065116852
2	287827_at	0.495016611	3	2	2.225	-0.980949523	-0.078888388
2	361103_at	-0.302325581	3	2	2.914	-0.40108296	-0.046187636
2	58936_at	-0.428571429	3	2	2.028	-0.678839639	-0.065116852
2	501506_at	-0.42192691	3	2	1.777	-0.786245588	-0.065449847
2	60349_at	-0.132890365	3	2	2.709	-0.189641825	-0.023280311
2	360420_at	0.23255814	3	2	4.262	-0.258649077	-0.033523588
2	54309_at	-0.973421927	3	2	0.883	-0.521027708	-0.056217508
2	306251_at	-0.033222591	3	2	4.351	-0.033432784	-0.004582401
2	83717_at	0.983388704	3	2	2.93	-0.936411188	-0.076228404
2	114637_at	0.016611296	3	2	3.825	-0.015264289	-0.002294158
2	24934_at	-1.186046512	3	2	1.947	-1.377402487	-0.099834549
2	156873_at	-0.950166113	3	2	1.692	-0.636385085	-0.065116852
2	25340_at	-0.255813953	3	2	1.359	-0.112639088	-0.01476994
2	305258_at	0.235880399	3	2	3.244	-0.277221484	-0.034819732
2	114492_at	-0.84717608	3	2	1.463	-0.287800174	-0.036077582
2	365901_at	-0.534883721	3	2	0.86	-0.186773487	-0.022985083
2	361326_at	-0.11627907	3	2	2.403	-0.115825618	-0.015162458
2	58850_at	-0.584717608	3	2	1.764	-0.557191483	-0.058824065
2	294981_at	-0.601328904	3	2	2.33	-0.565440756	-0.059314898
2	304514_at	-0.890365449	3	2	0.888	-0.305834357	-0.038564723
2	304928_at	0.19269103	3	2	2.647	-0.307184028	-0.038607955
2	64188_at	0.262458472	3	2	2.384	-0.257346459	-0.033470187
2	502715_at	-1.843853821	3	2	1.097	-1.049656808	-0.080784197
2	114636_at	-0.57807309	3	2	2.753	-0.949042703	-0.077768682
2	360488_at	-0.182724252	3	2	2.89	-0.269972242	-0.034819732
2	361110_at	-0.774086379	3	2	2.577	-1.341456873	-0.098245358
2	65192_at	0.558139535	3	2	4.443	-0.853296094	-0.067668398
2	367160_at	-0.029900332	3	2	0.705	-0.008107647	-0.001140625
2	171375_at	0.38538206	3	2	4.264	-0.525417634	-0.056719148
2	305853_at	0.102990033	3	2	2.824	-0.112672469	-0.01476994
2	362923_at	0.262458472	3	2	3.192	-0.447698475	-0.047745948
2	691246_at	0.029900332	3	2	1.78	-0.007973163	-0.001140625
2	81808_at	-0.61461794	3	2	1.682	-0.976769746	-0.078888388
2	25106_at	0.146179402	3	2	4.252	-0.122847027	-0.016315833
2	362537_at	0.245847176	3	2	2.552	-0.242106239	-0.031835542
2	117272_at	0.109634551	3	2	2.866	-0.136500449	-0.017575294
